seq	level	ref	datatype	occurrence	XPath
50690	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:Address/cac:LocationCoordinate
50700	4	cac:SubsidiaryLocation	LocationType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:SubsidiaryLocation
50710	4	cac:LocationCoordinate	LocationCoordinateType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate
50720	5	cbc:CoordinateSystemCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:CoordinateSystemCode
50730	5	cbc:LatitudeDegreesMeasure	Measure	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeDegreesMeasure
50740	5	cbc:LatitudeMinutesMeasure	Measure	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeMinutesMeasure
50750	5	cbc:LatitudeDirectionCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeDirectionCode
50760	5	cbc:LongitudeDegreesMeasure	Measure	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeDegreesMeasure
50770	5	cbc:LongitudeMinutesMeasure	Measure	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeMinutesMeasure
50780	5	cbc:LongitudeDirectionCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeDirectionCode
50790	5	cbc:AltitudeMeasure	Measure	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:AltitudeMeasure
50800	3	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme
50810	4	cbc:RegistrationName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cbc:RegistrationName
50820	4	cbc:CompanyID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cbc:CompanyID
50830	4	cbc:TaxLevelCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cbc:TaxLevelCode
50840	4	cbc:ExemptionReasonCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cbc:ExemptionReasonCode
50850	4	cbc:ExemptionReason	Text	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cbc:ExemptionReason
50860	4	cac:RegistrationAddress	AddressType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress
50870	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:ID
50880	5	cbc:AddressTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressTypeCode
50890	5	cbc:AddressFormatCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressFormatCode
50900	5	cbc:Postbox	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Postbox
50910	5	cbc:Floor	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Floor
50920	5	cbc:Room	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Room
50930	5	cbc:StreetName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:StreetName
50940	5	cbc:AdditionalStreetName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AdditionalStreetName
50950	5	cbc:BlockName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BlockName
50960	5	cbc:BuildingName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingName
50970	5	cbc:BuildingNumber	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingNumber
50980	5	cbc:InhouseMail	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:InhouseMail
50990	5	cbc:Department	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Department
51000	5	cbc:MarkAttention	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkAttention
51010	5	cbc:MarkCare	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkCare
51020	5	cbc:PlotIdentification	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PlotIdentification
51030	5	cbc:CitySubdivisionName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CitySubdivisionName
51040	5	cbc:CityName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CityName
51050	5	cbc:PostalZone	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PostalZone
51060	5	cbc:CountrySubentity	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentity
51070	5	cbc:CountrySubentityCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentityCode
51080	5	cbc:Region	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Region
51090	5	cbc:District	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:District
51100	5	cbc:TimezoneOffset	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:TimezoneOffset
51110	5	cac:AddressLine	AddressLineType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:AddressLine
51120	5	cac:Country	CountryType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:Country
51130	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:LocationCoordinate
51140	4	cac:TaxScheme	TaxSchemeType	1..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme
51150	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:ID
51160	5	cbc:Name	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:Name
51170	5	cbc:TaxTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:TaxTypeCode
51180	5	cbc:CurrencyCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:CurrencyCode
51190	5	cac:JurisdictionRegionAddress	AddressType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cac:JurisdictionRegionAddress
51200	3	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity
51210	4	cbc:RegistrationName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationName
51220	4	cbc:CompanyID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyID
51230	4	cbc:RegistrationDate	Date	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationDate
51240	4	cbc:RegistrationExpirationDate	Date	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationExpirationDate
51250	4	cbc:CompanyLegalFormCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLegalFormCode
51260	4	cbc:CompanyLegalForm	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLegalForm
51270	4	cbc:SoleProprietorshipIndicator	Indicator	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator
51280	4	cbc:CompanyLiquidationStatusCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode
51290	4	cbc:CorporateStockAmount	Amount	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:CorporateStockAmount
51300	4	cbc:FullyPaidSharesIndicator	Indicator	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator
51310	4	cac:RegistrationAddress	AddressType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress
51320	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:ID
51330	5	cbc:AddressTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressTypeCode
51340	5	cbc:AddressFormatCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressFormatCode
51350	5	cbc:Postbox	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Postbox
51360	5	cbc:Floor	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Floor
51370	5	cbc:Room	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Room
51380	5	cbc:StreetName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:StreetName
51390	5	cbc:AdditionalStreetName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AdditionalStreetName
51400	5	cbc:BlockName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BlockName
51410	5	cbc:BuildingName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingName
51420	5	cbc:BuildingNumber	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingNumber
51430	5	cbc:InhouseMail	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:InhouseMail
51440	5	cbc:Department	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Department
51450	5	cbc:MarkAttention	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkAttention
51460	5	cbc:MarkCare	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkCare
51470	5	cbc:PlotIdentification	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PlotIdentification
51480	5	cbc:CitySubdivisionName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CitySubdivisionName
51490	5	cbc:CityName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CityName
51500	5	cbc:PostalZone	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PostalZone
51510	5	cbc:CountrySubentity	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentity
51520	5	cbc:CountrySubentityCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentityCode
51530	5	cbc:Region	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Region
51540	5	cbc:District	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:District
51550	5	cbc:TimezoneOffset	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:TimezoneOffset
51560	5	cac:AddressLine	AddressLineType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:AddressLine
51570	5	cac:Country	CountryType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:Country
51580	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:LocationCoordinate
51590	4	cac:CorporateRegistrationScheme	CorporateRegistrationSchemeType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme
51600	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:ID
51610	5	cbc:Name	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:Name
51620	5	cbc:CorporateRegistrationTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:CorporateRegistrationTypeCode
51630	5	cac:JurisdictionRegionAddress	AddressType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cac:JurisdictionRegionAddress
51640	4	cac:ShareholderParty	ShareholderPartyType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:ShareholderParty
51650	5	cbc:PartecipationPercent	Percent	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:PartyLegalEntity/cac:ShareholderParty/cbc:PartecipationPercent
51660	3	cac:Contact	ContactType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact
51670	4	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cbc:ID
51680	4	cbc:Name	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cbc:Name
51690	4	cbc:Telephone	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cbc:Telephone
51700	4	cbc:Telefax	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cbc:Telefax
51710	4	cbc:ElectronicMail	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cbc:ElectronicMail
51720	4	cbc:Note	Text	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cbc:Note
51730	4	cac:OtherCommunication	CommunicationType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication
51740	5	cbc:ChannelCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:ChannelCode
51750	5	cbc:Channel	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:Channel
51760	5	cbc:Value	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:Value
51770	3	cac:Person	PersonType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person
51780	4	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:ID
51790	4	cbc:FirstName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:FirstName
51800	4	cbc:FamilyName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:FamilyName
51810	4	cbc:Title	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:Title
51820	4	cbc:MiddleName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:MiddleName
51830	4	cbc:OtherName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:OtherName
51840	4	cbc:NameSuffix	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:NameSuffix
51850	4	cbc:JobTitle	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:JobTitle
51860	4	cbc:NationalityID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:NationalityID
51870	4	cbc:GenderCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:GenderCode
51880	4	cbc:BirthDate	Date	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:BirthDate
51890	4	cbc:BirthplaceName	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:BirthplaceName
51900	4	cbc:OrganizationDepartment	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cbc:OrganizationDepartment
51910	4	cac:Contact	ContactType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact
51920	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:ID
51930	5	cbc:Name	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Name
51940	5	cbc:Telephone	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Telephone
51950	5	cbc:Telefax	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Telefax
51960	5	cbc:ElectronicMail	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:ElectronicMail
51970	5	cbc:Note	Text	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cbc:Note
51980	5	cac:OtherCommunication	CommunicationType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:Contact/cac:OtherCommunication
51990	4	cac:FinancialAccount	FinancialAccountType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount
52000	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:ID
52010	5	cbc:Name	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:Name
52020	5	cbc:AliasName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AliasName
52030	5	cbc:AccountTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AccountTypeCode
52040	5	cbc:AccountFormatCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AccountFormatCode
52050	5	cbc:CurrencyCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:CurrencyCode
52060	5	cbc:PaymentNote	Text	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:PaymentNote
52070	5	cac:FinancialInstitutionBranch	BranchType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cac:FinancialInstitutionBranch
52080	5	cac:Country	CountryType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:FinancialAccount/cac:Country
52090	4	cac:IdentityDocumentReference	DocumentReferenceType	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference
52100	5	cbc:ID	Identifier	1..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:ID
52110	5	cbc:CopyIndicator	Indicator	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:CopyIndicator
52120	5	cbc:UUID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:UUID
52130	5	cbc:IssueDate	Date	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:IssueDate
52140	5	cbc:IssueTime	Time	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:IssueTime
52150	5	cbc:DocumentTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentTypeCode
52160	5	cbc:DocumentType	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentType
52170	5	cbc:XPath	Text	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:XPath
52180	5	cbc:LanguageID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:LanguageID
52190	5	cbc:LocaleCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:LocaleCode
52200	5	cbc:VersionID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:VersionID
52210	5	cbc:DocumentStatusCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentStatusCode
52220	5	cbc:DocumentDescription	Text	0..n	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cbc:DocumentDescription
52230	5	cac:Attachment	AttachmentType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cac:Attachment
52240	5	cac:ValidityPeriod	PeriodType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cac:ValidityPeriod
52250	5	cac:ResultOfVerification	ResultOfVerificationType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:IdentityDocumentReference/cac:ResultOfVerification
52260	4	cac:ResidenceAddress	AddressType	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress
52270	5	cbc:ID	Identifier	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:ID
52280	5	cbc:AddressTypeCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:AddressTypeCode
52290	5	cbc:AddressFormatCode	Code	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:AddressFormatCode
52300	5	cbc:Postbox	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Postbox
52310	5	cbc:Floor	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Floor
52320	5	cbc:Room	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Room
52330	5	cbc:StreetName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:StreetName
52340	5	cbc:AdditionalStreetName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:AdditionalStreetName
52350	5	cbc:BlockName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:BlockName
52360	5	cbc:BuildingName	Name	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:BuildingName
52370	5	cbc:BuildingNumber	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:BuildingNumber
52380	5	cbc:InhouseMail	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:InhouseMail
52390	5	cbc:Department	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:Department
52400	5	cbc:MarkAttention	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:MarkAttention
52410	5	cbc:MarkCare	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:MarkCare
52420	5	cbc:PlotIdentification	Text	0..1	/DebitNote/cac:AccountingCustomerParty/cac:Party/cac:Person/cac:ResidenceAddress/cbc:PlotIdentification
