seq	level	ref	datatype	occurrence	XPath
11920	5	cbc:LongitudeDirectionCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeDirectionCode
11930	5	cbc:AltitudeMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PostalAddress/cac:LocationCoordinate/cbc:AltitudeMeasure
11940	3	cac:PhysicalLocation	LocationType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation
11950	4	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:ID
11960	4	cbc:Description	Text	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:Description
11970	4	cbc:Conditions	Text	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:Conditions
11980	4	cbc:CountrySubentity	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:CountrySubentity
11990	4	cbc:CountrySubentityCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:CountrySubentityCode
12000	4	cbc:LocationTypeCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:LocationTypeCode
12010	4	cbc:InformationURI	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:InformationURI
12020	4	cbc:Name	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cbc:Name
12030	4	cac:ValidityPeriod	PeriodType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod
12040	5	cbc:StartDate	Date	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:StartDate
12050	5	cbc:StartTime	Time	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:StartTime
12060	5	cbc:EndDate	Date	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:EndDate
12070	5	cbc:EndTime	Time	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:EndTime
12080	5	cbc:DurationMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:DurationMeasure
12090	5	cbc:DescriptionCode	Code	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:DescriptionCode
12100	5	cbc:Description	Text	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:ValidityPeriod/cbc:Description
12110	4	cac:Address	AddressType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address
12120	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:ID
12130	5	cbc:AddressTypeCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:AddressTypeCode
12140	5	cbc:AddressFormatCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:AddressFormatCode
12150	5	cbc:Postbox	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:Postbox
12160	5	cbc:Floor	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:Floor
12170	5	cbc:Room	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:Room
12180	5	cbc:StreetName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:StreetName
12190	5	cbc:AdditionalStreetName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:AdditionalStreetName
12200	5	cbc:BlockName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:BlockName
12210	5	cbc:BuildingName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:BuildingName
12220	5	cbc:BuildingNumber	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:BuildingNumber
12230	5	cbc:InhouseMail	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:InhouseMail
12240	5	cbc:Department	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:Department
12250	5	cbc:MarkAttention	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:MarkAttention
12260	5	cbc:MarkCare	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:MarkCare
12270	5	cbc:PlotIdentification	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:PlotIdentification
12280	5	cbc:CitySubdivisionName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:CitySubdivisionName
12290	5	cbc:CityName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:CityName
12300	5	cbc:PostalZone	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:PostalZone
12310	5	cbc:CountrySubentity	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:CountrySubentity
12320	5	cbc:CountrySubentityCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:CountrySubentityCode
12330	5	cbc:Region	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:Region
12340	5	cbc:District	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:District
12350	5	cbc:TimezoneOffset	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cbc:TimezoneOffset
12360	5	cac:AddressLine	AddressLineType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cac:AddressLine
12370	5	cac:Country	CountryType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cac:Country
12380	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:Address/cac:LocationCoordinate
12390	4	cac:SubsidiaryLocation	LocationType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:SubsidiaryLocation
12400	4	cac:LocationCoordinate	LocationCoordinateType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate
12410	5	cbc:CoordinateSystemCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:CoordinateSystemCode
12420	5	cbc:LatitudeDegreesMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeDegreesMeasure
12430	5	cbc:LatitudeMinutesMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeMinutesMeasure
12440	5	cbc:LatitudeDirectionCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeDirectionCode
12450	5	cbc:LongitudeDegreesMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeDegreesMeasure
12460	5	cbc:LongitudeMinutesMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeMinutesMeasure
12470	5	cbc:LongitudeDirectionCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeDirectionCode
12480	5	cbc:AltitudeMeasure	Measure	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PhysicalLocation/cac:LocationCoordinate/cbc:AltitudeMeasure
12490	3	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme
12500	4	cbc:RegistrationName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cbc:RegistrationName
12510	4	cbc:CompanyID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cbc:CompanyID
12520	4	cbc:TaxLevelCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cbc:TaxLevelCode
12530	4	cbc:ExemptionReasonCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cbc:ExemptionReasonCode
12540	4	cbc:ExemptionReason	Text	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cbc:ExemptionReason
12550	4	cac:RegistrationAddress	AddressType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress
12560	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:ID
12570	5	cbc:AddressTypeCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressTypeCode
12580	5	cbc:AddressFormatCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressFormatCode
12590	5	cbc:Postbox	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Postbox
12600	5	cbc:Floor	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Floor
12610	5	cbc:Room	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Room
12620	5	cbc:StreetName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:StreetName
12630	5	cbc:AdditionalStreetName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AdditionalStreetName
12640	5	cbc:BlockName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BlockName
12650	5	cbc:BuildingName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingName
12660	5	cbc:BuildingNumber	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingNumber
12670	5	cbc:InhouseMail	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:InhouseMail
12680	5	cbc:Department	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Department
12690	5	cbc:MarkAttention	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkAttention
12700	5	cbc:MarkCare	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkCare
12710	5	cbc:PlotIdentification	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PlotIdentification
12720	5	cbc:CitySubdivisionName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CitySubdivisionName
12730	5	cbc:CityName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CityName
12740	5	cbc:PostalZone	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PostalZone
12750	5	cbc:CountrySubentity	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentity
12760	5	cbc:CountrySubentityCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentityCode
12770	5	cbc:Region	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Region
12780	5	cbc:District	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:District
12790	5	cbc:TimezoneOffset	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:TimezoneOffset
12800	5	cac:AddressLine	AddressLineType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:AddressLine
12810	5	cac:Country	CountryType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:Country
12820	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:RegistrationAddress/cac:LocationCoordinate
12830	4	cac:TaxScheme	TaxSchemeType	1..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme
12840	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:ID
12850	5	cbc:Name	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:Name
12860	5	cbc:TaxTypeCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:TaxTypeCode
12870	5	cbc:CurrencyCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cbc:CurrencyCode
12880	5	cac:JurisdictionRegionAddress	AddressType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyTaxScheme/cac:TaxScheme/cac:JurisdictionRegionAddress
12890	3	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity
12900	4	cbc:RegistrationName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationName
12910	4	cbc:CompanyID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyID
12920	4	cbc:RegistrationDate	Date	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationDate
12930	4	cbc:RegistrationExpirationDate	Date	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:RegistrationExpirationDate
12940	4	cbc:CompanyLegalFormCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLegalFormCode
12950	4	cbc:CompanyLegalForm	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLegalForm
12960	4	cbc:SoleProprietorshipIndicator	Indicator	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator
12970	4	cbc:CompanyLiquidationStatusCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode
12980	4	cbc:CorporateStockAmount	Amount	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:CorporateStockAmount
12990	4	cbc:FullyPaidSharesIndicator	Indicator	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator
13000	4	cac:RegistrationAddress	AddressType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress
13010	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:ID
13020	5	cbc:AddressTypeCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressTypeCode
13030	5	cbc:AddressFormatCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressFormatCode
13040	5	cbc:Postbox	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Postbox
13050	5	cbc:Floor	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Floor
13060	5	cbc:Room	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Room
13070	5	cbc:StreetName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:StreetName
13080	5	cbc:AdditionalStreetName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AdditionalStreetName
13090	5	cbc:BlockName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BlockName
13100	5	cbc:BuildingName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingName
13110	5	cbc:BuildingNumber	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingNumber
13120	5	cbc:InhouseMail	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:InhouseMail
13130	5	cbc:Department	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Department
13140	5	cbc:MarkAttention	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkAttention
13150	5	cbc:MarkCare	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkCare
13160	5	cbc:PlotIdentification	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PlotIdentification
13170	5	cbc:CitySubdivisionName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CitySubdivisionName
13180	5	cbc:CityName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CityName
13190	5	cbc:PostalZone	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PostalZone
13200	5	cbc:CountrySubentity	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentity
13210	5	cbc:CountrySubentityCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentityCode
13220	5	cbc:Region	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Region
13230	5	cbc:District	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:District
13240	5	cbc:TimezoneOffset	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:TimezoneOffset
13250	5	cac:AddressLine	AddressLineType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:AddressLine
13260	5	cac:Country	CountryType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:Country
13270	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:RegistrationAddress/cac:LocationCoordinate
13280	4	cac:CorporateRegistrationScheme	CorporateRegistrationSchemeType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme
13290	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:ID
13300	5	cbc:Name	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:Name
13310	5	cbc:CorporateRegistrationTypeCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:CorporateRegistrationTypeCode
13320	5	cac:JurisdictionRegionAddress	AddressType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cac:JurisdictionRegionAddress
13330	4	cac:ShareholderParty	ShareholderPartyType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:ShareholderParty
13340	5	cbc:PartecipationPercent	Percent	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:PartyLegalEntity/cac:ShareholderParty/cbc:PartecipationPercent
13350	3	cac:Contact	ContactType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact
13360	4	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cbc:ID
13370	4	cbc:Name	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cbc:Name
13380	4	cbc:Telephone	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cbc:Telephone
13390	4	cbc:Telefax	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cbc:Telefax
13400	4	cbc:ElectronicMail	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cbc:ElectronicMail
13410	4	cbc:Note	Text	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cbc:Note
13420	4	cac:OtherCommunication	CommunicationType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cac:OtherCommunication
13430	5	cbc:ChannelCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:ChannelCode
13440	5	cbc:Channel	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:Channel
13450	5	cbc:Value	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Contact/cac:OtherCommunication/cbc:Value
13460	3	cac:Person	PersonType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person
13470	4	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:ID
13480	4	cbc:FirstName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:FirstName
13490	4	cbc:FamilyName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:FamilyName
13500	4	cbc:Title	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:Title
13510	4	cbc:MiddleName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:MiddleName
13520	4	cbc:OtherName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:OtherName
13530	4	cbc:NameSuffix	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:NameSuffix
13540	4	cbc:JobTitle	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:JobTitle
13550	4	cbc:NationalityID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:NationalityID
13560	4	cbc:GenderCode	Code	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:GenderCode
13570	4	cbc:BirthDate	Date	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:BirthDate
13580	4	cbc:BirthplaceName	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:BirthplaceName
13590	4	cbc:OrganizationDepartment	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cbc:OrganizationDepartment
13600	4	cac:Contact	ContactType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact
13610	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cbc:ID
13620	5	cbc:Name	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cbc:Name
13630	5	cbc:Telephone	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cbc:Telephone
13640	5	cbc:Telefax	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cbc:Telefax
13650	5	cbc:ElectronicMail	Text	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cbc:ElectronicMail
13660	5	cbc:Note	Text	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cbc:Note
13670	5	cac:OtherCommunication	CommunicationType	0..n	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:Contact/cac:OtherCommunication
13680	4	cac:FinancialAccount	FinancialAccountType	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:FinancialAccount
13690	5	cbc:ID	Identifier	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:ID
13700	5	cbc:Name	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:Name
13710	5	cbc:AliasName	Name	0..1	/Statement/cac:AccountingSupplierParty/cac:Party/cac:Person/cac:FinancialAccount/cbc:AliasName
