seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
6440	7		Transaction Amount	TxAmt	AmountAndCurrencyExchangeDetails3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt
6450	8		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/Amt
6460	8		Currency Exchange	CcyXchg	CurrencyExchange5		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg
6470	9		Source Currency	SrcCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg/SrcCcy
6480	9		Target Currency	TrgtCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg/TrgtCcy
6490	9		Unit Currency	UnitCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg/UnitCcy
6500	9		Exchange Rate	XchgRate	BaseOneRate (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg/XchgRate
6510	9		Contract Identification	CtrctId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg/CtrctId
6520	9		Quotation Date	QtnDt	ISODateTime (xs:dateTime)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/TxAmt/CcyXchg/QtnDt
6530	7		Counter Value Amount	CntrValAmt	AmountAndCurrencyExchangeDetails3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt
6540	8		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/Amt
6550	8		Currency Exchange	CcyXchg	CurrencyExchange5		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg
6560	9		Source Currency	SrcCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg/SrcCcy
6570	9		Target Currency	TrgtCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg/TrgtCcy
6580	9		Unit Currency	UnitCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg/UnitCcy
6590	9		Exchange Rate	XchgRate	BaseOneRate (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg/XchgRate
6600	9		Contract Identification	CtrctId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg/CtrctId
6610	9		Quotation Date	QtnDt	ISODateTime (xs:dateTime)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/CntrValAmt/CcyXchg/QtnDt
6620	7		Announced Posting Amount	AnncdPstngAmt	AmountAndCurrencyExchangeDetails3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt
6630	8		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/Amt
6640	8		Currency Exchange	CcyXchg	CurrencyExchange5		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg
6650	9		Source Currency	SrcCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg/SrcCcy
6660	9		Target Currency	TrgtCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg/TrgtCcy
6670	9		Unit Currency	UnitCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg/UnitCcy
6680	9		Exchange Rate	XchgRate	BaseOneRate (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg/XchgRate
6690	9		Contract Identification	CtrctId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg/CtrctId
6700	9		Quotation Date	QtnDt	ISODateTime (xs:dateTime)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/AnncdPstngAmt/CcyXchg/QtnDt
6710	7		Proprietary Amount	PrtryAmt	AmountAndCurrencyExchangeDetails4		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt
6720	8		Type	Tp	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/Tp
6730	8		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/Amt
6740	8		Currency Exchange	CcyXchg	CurrencyExchange5		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg
6750	9		Source Currency	SrcCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg/SrcCcy
6760	9		Target Currency	TrgtCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg/TrgtCcy
6770	9		Unit Currency	UnitCcy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg/UnitCcy
6780	9		Exchange Rate	XchgRate	BaseOneRate (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg/XchgRate
6790	9		Contract Identification	CtrctId	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg/CtrctId
6800	9		Quotation Date	QtnDt	ISODateTime (xs:dateTime)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/AmtDtls/PrtryAmt/CcyXchg/QtnDt
6810	6		Availability	Avlbty	CashBalanceAvailability2		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Avlbty
6820	7		Date	Dt	CashBalanceAvailabilityDate1		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Avlbty/Dt
6830	8	 ------- Chc	Number Of Days	NbOfDays	Max15PlusSignedNumericText (xs:string)	[\+]{0,1}[0-9]{1,15}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Avlbty/Dt/NbOfDays
6840	8	 ------- Chc	Actual Date	ActlDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Avlbty/Dt/ActlDt
6850	7		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Avlbty/Amt
6860	7		Credit Debit Indicator	CdtDbtInd	CreditDebitCode (xs:string)	CRDT DBIT	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Avlbty/CdtDbtInd
6870	6		Bank Transaction Code	BkTxCd	BankTransactionCodeStructure4		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd
6880	7		Domain	Domn	BankTransactionCodeStructure5		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Domn
6890	8		Code	Cd	ExternalBankTransactionDomain1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Domn/Cd
6900	8		Family	Fmly	BankTransactionCodeStructure6		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Domn/Fmly
6910	9		Code	Cd	ExternalBankTransactionFamily1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Domn/Fmly/Cd
6920	9		Sub Family Code	SubFmlyCd	ExternalBankTransactionSubFamily1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Domn/Fmly/SubFmlyCd
6930	7		Proprietary	Prtry	ProprietaryBankTransactionCodeStructure1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Prtry
6940	8		Code	Cd	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Prtry/Cd
6950	8		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/BkTxCd/Prtry/Issr
6960	6		Charges	Chrgs	Charges3		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs
6970	7		Total Charges And Tax Amount	TtlChrgsAndTaxAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/TtlChrgsAndTaxAmt
6980	7		Record	Rcrd	ChargesRecord1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd
6990	8		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Amt
7000	8		Credit Debit Indicator	CdtDbtInd	CreditDebitCode (xs:string)	CRDT DBIT	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/CdtDbtInd
7010	8		Type	Tp	ChargeType3Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tp
7020	9	 -------- Chc	Code	Cd	ExternalChargeType1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tp/Cd
7030	9	 -------- Chc	Proprietary	Prtry	GenericIdentification3		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tp/Prtry
7040	10		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tp/Prtry/Id
7050	10		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tp/Prtry/Issr
7060	8		Rate	Rate	PercentageRate (xs:decimal)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Rate
7070	8		Bearer	Br	ChargeBearerType1Code (xs:string)	DEBT CRED SHAR SLEV	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Br
7080	8		Agent	Agt	BranchAndFinancialInstitutionIdentification5		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt
7090	9		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification8		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId
7100	10		BICFI	BICFI	BICFIIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/BICFI
7110	10		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/ClrSysMmbId
7120	11		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/ClrSysMmbId/ClrSysId
7130	12	 ----------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
7140	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
7150	11		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/ClrSysMmbId/MmbId
7160	10		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Nm
7170	10		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr
7180	11		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/AdrTp
7190	11		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/Dept
7200	11		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/SubDept
7210	11		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/StrtNm
7220	11		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/BldgNb
7230	11		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/PstCd
7240	11		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/TwnNm
7250	11		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/CtrySubDvsn
7260	11		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/Ctry
7270	11		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/PstlAdr/AdrLine
7280	10		Other	Othr	GenericFinancialIdentification1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Othr
7290	11		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Othr/Id
7300	11		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Othr/SchmeNm
7310	12	 ----------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Othr/SchmeNm/Cd
7320	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Othr/SchmeNm/Prtry
7330	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/FinInstnId/Othr/Issr
7340	9		Branch Identification	BrnchId	BranchData2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId
7350	10		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/Id
7360	10		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/Nm
7370	10		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr
7380	11		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/AdrTp
7390	11		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/Dept
7400	11		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/SubDept
7410	11		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/StrtNm
7420	11		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/BldgNb
7430	11		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/PstCd
7440	11		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/TwnNm
7450	11		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/CtrySubDvsn
7460	11		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/Ctry
7470	11		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/AdrLine
7480	8		Tax	Tax	TaxCharges2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tax
7490	9		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tax/Id
7500	9		Rate	Rate	PercentageRate (xs:decimal)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tax/Rate
7510	9		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Chrgs/Rcrd/Tax/Amt
7520	6		Interest	Intrst	TransactionInterest3		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst
7530	7		Total Interest And Tax Amount	TtlIntrstAndTaxAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/TtlIntrstAndTaxAmt
7540	7		Record	Rcrd	InterestRecord1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd
7550	8		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Amt
7560	8		Credit Debit Indicator	CdtDbtInd	CreditDebitCode (xs:string)	CRDT DBIT	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/CdtDbtInd
7570	8		Type	Tp	InterestType1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Tp
7580	9	 -------- Chc	Code	Cd	InterestType1Code (xs:string)	INDY OVRN	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Tp/Cd
7590	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Tp/Prtry
7600	8		Rate	Rate	Rate3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate
7610	9		Type	Tp	RateType4Choice		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/Tp
7620	10	 --------- Chc	Percentage	Pctg	PercentageRate (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/Tp/Pctg
7630	10	 --------- Chc	Other	Othr	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/Tp/Othr
7640	9		Validity Range	VldtyRg	CurrencyAndAmountRange2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg
7650	10		Amount	Amt	ImpliedCurrencyAmountRangeChoice		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg/Amt
7660	11	 ---------- Chc	From Amount	FrAmt	AmountRangeBoundary1		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg/Amt/FrAmt
7670	12		Boundary Amount	BdryAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg/Amt/FrAmt/BdryAmt
7680	12		Included	Incl	YesNoIndicator (xs:boolean)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg/Amt/FrAmt/Incl
7690	11	 ---------- Chc	To Amount	ToAmt	AmountRangeBoundary1		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg/Amt/ToAmt
7700	12		Boundary Amount	BdryAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/Intrst/Rcrd/Rate/VldtyRg/Amt/ToAmt/BdryAmt
