seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
4650	8		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/Nm
4660	8		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr
4670	9		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/AdrTp
4680	9		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/Dept
4690	9		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/SubDept
4700	9		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/StrtNm
4710	9		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/BldgNb
4720	9		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/PstCd
4730	9		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/TwnNm
4740	9		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/CtrySubDvsn
4750	9		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/Ctry
4760	9		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Agt/BrnchId/PstlAdr/AdrLine
4770	6		Tax	Tax	TaxCharges2		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Tax
4780	7		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Tax/Id
4790	7		Rate	Rate	PercentageRate (xs:decimal)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Tax/Rate
4800	7		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Chrgs/Rcrd/Tax/Amt
4810	4		Technical Input Channel	TechInptChanl	TechnicalInputChannel1Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/TechInptChanl
4820	5	 ---- Chc	Code	Cd	ExternalTechnicalInputChannel1Code (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/TechInptChanl/Cd
4830	5	 ---- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/TechInptChanl/Prtry
4840	4		Interest	Intrst	TransactionInterest3		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst
4850	5		Total Interest And Tax Amount	TtlIntrstAndTaxAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/TtlIntrstAndTaxAmt
4860	5		Record	Rcrd	InterestRecord1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd
4870	6		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Amt
4880	6		Credit Debit Indicator	CdtDbtInd	CreditDebitCode (xs:string)	CRDT DBIT	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/CdtDbtInd
4890	6		Type	Tp	InterestType1Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tp
4900	7	 ------ Chc	Code	Cd	InterestType1Code (xs:string)	INDY OVRN	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tp/Cd
4910	7	 ------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tp/Prtry
4920	6		Rate	Rate	Rate3		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate
4930	7		Type	Tp	RateType4Choice		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/Tp
4940	8	 ------- Chc	Percentage	Pctg	PercentageRate (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/Tp/Pctg
4950	8	 ------- Chc	Other	Othr	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/Tp/Othr
4960	7		Validity Range	VldtyRg	CurrencyAndAmountRange2		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg
4970	8		Amount	Amt	ImpliedCurrencyAmountRangeChoice		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt
4980	9	 -------- Chc	From Amount	FrAmt	AmountRangeBoundary1		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrAmt
4990	10		Boundary Amount	BdryAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrAmt/BdryAmt
5000	10		Included	Incl	YesNoIndicator (xs:boolean)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrAmt/Incl
5010	9	 -------- Chc	To Amount	ToAmt	AmountRangeBoundary1		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/ToAmt
5020	10		Boundary Amount	BdryAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/ToAmt/BdryAmt
5030	10		Included	Incl	YesNoIndicator (xs:boolean)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/ToAmt/Incl
5040	9	 -------- Chc	From To Amount	FrToAmt	FromToAmountRange		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt
5050	10		From Amount	FrAmt	AmountRangeBoundary1		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt/FrAmt
5060	11		Boundary Amount	BdryAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt/FrAmt/BdryAmt
5070	11		Included	Incl	YesNoIndicator (xs:boolean)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt/FrAmt/Incl
5080	10		To Amount	ToAmt	AmountRangeBoundary1		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt/ToAmt
5090	11		Boundary Amount	BdryAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt/ToAmt/BdryAmt
5100	11		Included	Incl	YesNoIndicator (xs:boolean)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/FrToAmt/ToAmt/Incl
5110	9	 -------- Chc	Equal Amount	EQAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/EQAmt
5120	9	 -------- Chc	NotEqual Amount	NEQAmt	ImpliedCurrencyAndAmount (xs:decimal)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Amt/NEQAmt
5130	8		Credit Debit Indicator	CdtDbtInd	CreditDebitCode (xs:string)	CRDT DBIT	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/CdtDbtInd
5140	8		Currency	Ccy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rate/VldtyRg/Ccy
5150	6		From To Date	FrToDt	DateTimePeriodDetails		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/FrToDt
5160	7		From Date Time	FrDtTm	ISODateTime (xs:dateTime)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/FrToDt/FrDtTm
5170	7		To Date Time	ToDtTm	ISODateTime (xs:dateTime)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/FrToDt/ToDtTm
5180	6		Reason	Rsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Rsn
5190	6		Tax	Tax	TaxCharges2		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tax
5200	7		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tax/Id
5210	7		Rate	Rate	PercentageRate (xs:decimal)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tax/Rate
5220	7		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/Intrst/Rcrd/Tax/Amt
5230	4		Card Transaction	CardTx	CardEntry1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx
5240	5		Card	Card	PaymentCard4		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card
5250	6		Plain Card Data	PlainCardData	PlainCardData1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData
5260	7		PAN	PAN	Min8Max28NumericText (xs:string)	[0-9]{8,28}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/PAN
5270	7		Card Sequence Number	CardSeqNb	Min2Max3NumericText (xs:string)	[0-9]{2,3}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/CardSeqNb
5280	7		Effective Date	FctvDt	ISOYearMonth (xs:gYearMonth)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/FctvDt
5290	7		Expiry Date	XpryDt	ISOYearMonth (xs:gYearMonth)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/XpryDt
5300	7		Service Code	SvcCd	Exact3NumericText (xs:string)	[0-9]{3}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/SvcCd
5310	7		Track Data	TrckData	TrackData1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/TrckData
5320	8		Track Number	TrckNb	Exact1NumericText (xs:string)	[0-9]	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/TrckData/TrckNb
5330	8		Track Value	TrckVal	Max140Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/TrckData/TrckVal
5340	7		Card Security Code	CardSctyCd	CardSecurityInformation1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/CardSctyCd
5350	8		CSC Management	CSCMgmt	CSCManagement1Code (xs:string)	PRST BYPS UNRD NCSC	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/CardSctyCd/CSCMgmt
5360	8		CSC Value	CSCVal	Min3Max4NumericText (xs:string)	[0-9]{3,4}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/PlainCardData/CardSctyCd/CSCVal
5370	6		Card Country Code	CardCtryCd	Exact3NumericText (xs:string)	[0-9]{3}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/CardCtryCd
5380	6		Card Brand	CardBrnd	GenericIdentification1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/CardBrnd
5390	7		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/CardBrnd/Id
5400	7		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/CardBrnd/SchmeNm
5410	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/CardBrnd/Issr
5420	6		Additional Card Data	AddtlCardData	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/Card/AddtlCardData
5430	5		POI	POI	PointOfInteraction1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI
5440	6		Identification	Id	GenericIdentification32		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Id
5450	7		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Id/Id
5460	7		Type	Tp	PartyType3Code (xs:string)	OPOI MERC ACCP ITAG ACQR CISS DLIS	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Id/Tp
5470	7		Issuer	Issr	PartyType4Code (xs:string)	MERC ACCP ITAG ACQR CISS TAXH	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Id/Issr
5480	7		Short Name	ShrtNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Id/ShrtNm
5490	6		System Name	SysNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/SysNm
5500	6		Group Identification	GrpId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/GrpId
5510	6		Capabilities	Cpblties	PointOfInteractionCapabilities1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties
5520	7		Card Reading Capabilities	CardRdngCpblties	CardDataReading1Code (xs:string)	TAGC PHYS BRCD MGST CICC DFLE CTLS ECTL	0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/CardRdngCpblties
5530	7		Cardholder Verification Capabilities	CrdhldrVrfctnCpblties	CardholderVerificationCapability1Code (xs:string)	MNSG NPIN FCPN FEPN FDSG FBIO MNVR FBIG APKI PKIS CHDT SCEC	0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/CrdhldrVrfctnCpblties
5540	7		On Line Capabilities	OnLineCpblties	OnLineCapability1Code (xs:string)	OFLN ONLN SMON	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/OnLineCpblties
5550	7		Display Capabilities	DispCpblties	DisplayCapabilities1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/DispCpblties
5560	8		Display Type	DispTp	UserInterface2Code (xs:string)	MDSP CDSP	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/DispCpblties/DispTp
5570	8		Number Of Lines	NbOfLines	Max3NumericText (xs:string)	[0-9]{1,3}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/DispCpblties/NbOfLines
5580	8		Line Width	LineWidth	Max3NumericText (xs:string)	[0-9]{1,3}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/DispCpblties/LineWidth
5590	7		Print Line Width	PrtLineWidth	Max3NumericText (xs:string)	[0-9]{1,3}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cpblties/PrtLineWidth
5600	6		Component	Cmpnt	PointOfInteractionComponent1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt
5610	7		POI Component Type	POICmpntTp	POIComponentType1Code (xs:string)	SOFT EMVK EMVO MRIT CHIT SECM PEDV	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt/POICmpntTp
5620	7		Manufacturer Identification	ManfctrId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt/ManfctrId
5630	7		Model	Mdl	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt/Mdl
5640	7		Version Number	VrsnNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt/VrsnNb
5650	7		Serial Number	SrlNb	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt/SrlNb
5660	7		Approval Number	ApprvlNb	Max70Text (xs:string)		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/POI/Cmpnt/ApprvlNb
5670	5		Aggregated Entry	AggtdNtry	CardAggregated1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry
5680	6		Additional Service	AddtlSvc	CardPaymentServiceType2Code (xs:string)	AGGR DCCV GRTT INSP LOYT NRES PUCO RECP SOAF UNAF VCAU	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/AddtlSvc
5690	6		Transaction Category	TxCtgy	ExternalCardTransactionCategory1Code (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxCtgy
5700	6		Sale Reconciliation Identification	SaleRcncltnId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/SaleRcncltnId
5710	6		Sequence Number Range	SeqNbRg	CardSequenceNumberRange1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/SeqNbRg
5720	7		First Transaction	FrstTx	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/SeqNbRg/FrstTx
5730	7		Last Transaction	LastTx	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/SeqNbRg/LastTx
5740	6		Transaction Date Range	TxDtRg	DateOrDateTimePeriodChoice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg
5750	7	 ------ Chc	Date	Dt	DatePeriodDetails		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg/Dt
5760	8		From Date	FrDt	ISODate (xs:date)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg/Dt/FrDt
5770	8		To Date	ToDt	ISODate (xs:date)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg/Dt/ToDt
5780	7	 ------ Chc	Date Time	DtTm	DateTimePeriodDetails		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg/DtTm
5790	8		From Date Time	FrDtTm	ISODateTime (xs:dateTime)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg/DtTm/FrDtTm
5800	8		To Date Time	ToDtTm	ISODateTime (xs:dateTime)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/CardTx/AggtdNtry/TxDtRg/DtTm/ToDtTm
5810	4		Entry Details	NtryDtls	EntryDetails2		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls
5820	5		Batch	Btch	BatchInformation2		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/Btch
5830	6		Message Identification	MsgId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/Btch/MsgId
5840	6		Payment Information Identification	PmtInfId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/Btch/PmtInfId
5850	6		Number Of Transactions	NbOfTxs	Max15NumericText (xs:string)	[0-9]{1,15}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/Btch/NbOfTxs
5860	6		Total Amount	TtlAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/Btch/TtlAmt
5870	6		Credit Debit Indicator	CdtDbtInd	CreditDebitCode (xs:string)	CRDT DBIT	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/Btch/CdtDbtInd
5880	5		Transaction Details	TxDtls	EntryTransaction3		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls
5890	6		References	Refs	TransactionReferences3		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs
5900	7		Message Identification	MsgId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/MsgId
5910	7		Account Servicer Reference	AcctSvcrRef	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/AcctSvcrRef
5920	7		Payment Information Identification	PmtInfId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/PmtInfId
5930	7		Instruction Identification	InstrId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/InstrId
5940	7		End To End Identification	EndToEndId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/EndToEndId
5950	7		Transaction Identification	TxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/TxId
5960	7		Mandate Identification	MndtId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/MndtId
5970	7		Cheque Number	ChqNb	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/ChqNb
5980	7		Clearing System Reference	ClrSysRef	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/ClrSysRef
5990	7		Account Owner Transaction Identification	AcctOwnrTxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/AcctOwnrTxId
6000	7		Account Servicer Transaction Identification	AcctSvcrTxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/AcctSvcrTxId
6010	7		Market Infrastructure Transaction Identification	MktInfrstrctrTxId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/MktInfrstrctrTxId
6020	7		Processing Identification	PrcgId	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/PrcgId
6030	7		Proprietary	Prtry	ProprietaryReference1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/Prtry
6040	8		Type	Tp	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/Prtry/Tp
6050	8		Reference	Ref	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/Refs/Prtry/Ref
