seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
4950	6		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/FaxNb
4960	6		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/EmailAdr
4970	6		Email Purpose	EmailPurp	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/EmailPurp
4980	6		Job Title	JobTitl	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/JobTitl
4990	6		Responsibility	Rspnsblty	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/Rspnsblty
5000	6		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/Dept
5010	6		Other	Othr	OtherContact1		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/Othr
5020	7		Channel Type	ChanlTp	Max4Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/Othr/ChanlTp
5030	7		Identification	Id	Max128Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/Othr/Id
5040	6		Preferred Method	PrefrdMtd	PreferredContactMethod1Code (xs:string)	LETT MAIL PHON FAXX CELL	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Orgtr/CtctDtls/PrefrdMtd
5050	4		Reason	Rsn	StatusReason6Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Rsn
5060	5	 ---- Chc	Code	Cd	ExternalStatusReason1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Rsn/Cd
5070	5	 ---- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/Rsn/Prtry
5080	4		Additional Information	AddtlInf	Max105Text (xs:string)		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/StsRsnInf/AddtlInf
5090	3		Number Of Transactions Per Status	NbOfTxsPerSts	NumberOfTransactionsPerStatus5		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/NbOfTxsPerSts
5100	4		Detailed Number Of Transactions	DtldNbOfTxs	Max15NumericText (xs:string)	[0-9]{1,15}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/NbOfTxsPerSts/DtldNbOfTxs
5110	4		Detailed Status	DtldSts	ExternalPaymentTransactionStatus1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/NbOfTxsPerSts/DtldSts
5120	4		Detailed Control Sum	DtldCtrlSum	DecimalNumber (xs:decimal)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/NbOfTxsPerSts/DtldCtrlSum
5130	3		Transaction Information And Status	TxInfAndSts	PaymentTransaction129		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts
5140	4		Status Identification	StsId	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsId
5150	4		Original Instruction Identification	OrgnlInstrId	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlInstrId
5160	4		Original End To End Identification	OrgnlEndToEndId	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlEndToEndId
5170	4		Original UETR	OrgnlUETR	UUIDv4Identifier (xs:string)	[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlUETR
5180	4		Transaction Status	TxSts	ExternalPaymentTransactionStatus1Code (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/TxSts
5190	4		Status Reason Information	StsRsnInf	StatusReasonInformation12		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf
5200	5		Originator	Orgtr	PartyIdentification135		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr
5210	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Nm
5220	6		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr
5230	7		Address Type	AdrTp	AddressType3Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrTp
5240	8	 ------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrTp/Cd
5250	8	 ------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrTp/Prtry
5260	9		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrTp/Prtry/Id
5270	9		Issuer	Issr	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrTp/Prtry/Issr
5280	9		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrTp/Prtry/SchmeNm
5290	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/Dept
5300	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/SubDept
5310	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/StrtNm
5320	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/BldgNb
5330	7		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/BldgNm
5340	7		Floor	Flr	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/Flr
5350	7		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/PstBx
5360	7		Room	Room	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/Room
5370	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/PstCd
5380	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/TwnNm
5390	7		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/TwnLctnNm
5400	7		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/DstrctNm
5410	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/CtrySubDvsn
5420	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/Ctry
5430	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/PstlAdr/AdrLine
5440	6		Identification	Id	Party38Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id
5450	7	 ------ Chc	Organisation Identification	OrgId	OrganisationIdentification29		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId
5460	8		Any BIC	AnyBIC	AnyBICDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/AnyBIC
5470	8		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/LEI
5480	8		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr
5490	9		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/Id
5500	9		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/SchmeNm
5510	10	 --------- Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/SchmeNm/Cd
5520	10	 --------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/SchmeNm/Prtry
5530	9		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/OrgId/Othr/Issr
5540	7	 ------ Chc	Private Identification	PrvtId	PersonIdentification13		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId
5550	8		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth1		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth
5560	9		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt
5570	9		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
5580	9		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
5590	9		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
5600	8		Other	Othr	GenericPersonIdentification1		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr
5610	9		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr/Id
5620	9		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr/SchmeNm
5630	10	 --------- Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr/SchmeNm/Cd
5640	10	 --------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr/SchmeNm/Prtry
5650	9		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/Id/PrvtId/Othr/Issr
5660	6		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtryOfRes
5670	6		Contact Details	CtctDtls	Contact4		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls
5680	7		Name Prefix	NmPrfx	NamePrefix2Code (xs:string)	DOCT MADM MISS MIST MIKS	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/NmPrfx
5690	7		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/Nm
5700	7		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/PhneNb
5710	7		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/MobNb
5720	7		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/FaxNb
5730	7		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/EmailAdr
5740	7		Email Purpose	EmailPurp	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/EmailPurp
5750	7		Job Title	JobTitl	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/JobTitl
5760	7		Responsibility	Rspnsblty	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/Rspnsblty
5770	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/Dept
5780	7		Other	Othr	OtherContact1		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/Othr
5790	8		Channel Type	ChanlTp	Max4Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/Othr/ChanlTp
5800	8		Identification	Id	Max128Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/Othr/Id
5810	7		Preferred Method	PrefrdMtd	PreferredContactMethod1Code (xs:string)	LETT MAIL PHON FAXX CELL	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Orgtr/CtctDtls/PrefrdMtd
5820	5		Reason	Rsn	StatusReason6Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Rsn
5830	6	 ----- Chc	Code	Cd	ExternalStatusReason1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Rsn/Cd
5840	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/Rsn/Prtry
5850	5		Additional Information	AddtlInf	Max105Text (xs:string)		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/StsRsnInf/AddtlInf
5860	4		Charges Information	ChrgsInf	Charges7		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf
5870	5		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Amt
5880	5		Agent	Agt	BranchAndFinancialInstitutionIdentification6		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt
5890	6		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification18		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId
5900	7		BICFI	BICFI	BICFIDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/BICFI
5910	7		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/ClrSysMmbId
5920	8		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/ClrSysMmbId/ClrSysId
5930	9	 -------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
5940	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
5950	8		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/ClrSysMmbId/MmbId
5960	7		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/LEI
5970	7		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Nm
5980	7		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr
5990	8		Address Type	AdrTp	AddressType3Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrTp
6000	9	 -------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrTp/Cd
6010	9	 -------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrTp/Prtry
6020	10		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrTp/Prtry/Id
6030	10		Issuer	Issr	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrTp/Prtry/Issr
6040	10		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrTp/Prtry/SchmeNm
6050	8		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/Dept
6060	8		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/SubDept
6070	8		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/StrtNm
6080	8		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/BldgNb
6090	8		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/BldgNm
6100	8		Floor	Flr	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/Flr
6110	8		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/PstBx
6120	8		Room	Room	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/Room
6130	8		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/PstCd
6140	8		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/TwnNm
6150	8		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/TwnLctnNm
6160	8		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/DstrctNm
6170	8		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/CtrySubDvsn
6180	8		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/Ctry
6190	8		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/PstlAdr/AdrLine
6200	7		Other	Othr	GenericFinancialIdentification1		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Othr
6210	8		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Othr/Id
6220	8		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Othr/SchmeNm
6230	9	 -------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Othr/SchmeNm/Cd
6240	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Othr/SchmeNm/Prtry
6250	8		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/FinInstnId/Othr/Issr
6260	6		Branch Identification	BrnchId	BranchData3		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/ChrgsInf/Agt/BrnchId
